date yr0 yrhalf yr01 yr02 yr03 yr04 yr05 yr07 yr10 yr15 yr20 yr30 yr40
20080602 0 0 0.002141563679 0.002616267857 0.003135429245 0.003603441038 0.004034525943 0.004426693396 0.004859113318 0 0 0 0
20080603 0 0 0.00213967655 0.002633143531 0.003126930593 0.003591105121 0.004018638814 0.004397840296 0.004816849132 0 0 0 0
20080604 0 0 0.002150140187 0.002642339786 0.003135577437 0.0035989753 0.004025367156 0.004438482143 0.004821709656 0 0 0 0
20080605 0 0 0.002115272727 0.002575604358 0.003081193182 0.00353725 0.003929891055 0.004319443807 0.004740693182 0 0 0 0
20080606 0 0 0.002093844748 0.002574125625 0.003057823201 0.003488088121 0.003905460986 0.004288976126 0.004709215083 0 0 0 0
20080609 0 0 0.002124149209 0.002614842885 0.003126477673 0.003602424599 0.004035389738 0.004416463964 0.004850978261 0 0 0 0
20080610 0 0 0.002166286599 0.002663688063 0.00320411781 0.003665669643 0.0041221875 0.004490558036 0.004893379425 0 0 0 0
20080611 0 0 0.002196852273 0.002718471284 0.003235513393 0.00372625 0.004187901786 0.004536316964 0.00487683277 0 0 0 0
20080612 0 0 0.002174454545 0.002689625225 0.003199783929 0.003682219643 0.004104217117 0.004460057658 0.00486604375 0 0 0 0
20080613 0 0 0.002136369369 0.00264814375 0.003155046903 0.003634172566 0.004053613393 0.004412848214 0.004814102655 0 0 0 0
20080616 0 0 0.0021103125 0.002619166667 0.003129285714 0.003583198198 0.004028997748 0.004392210023 0.004794642857 0 0 0 0
20080617 0 0 0.00206852759 0.002550720721 0.003069350111 0.003514017857 0.003952946429 0.004322075893 0.004720058075 0 0 0 0
20080618 0 0 0.002113762465 0.002630200593 0.003144972581 0.003591503953 0.003997145991 0.004405587945 0.004838084606 0 0 0 0
20080619 0 0 0.002163310277 0.002673736166 0.00322267566 0.003684357618 0.004097738142 0.004521805719 0.004926034078 0 0 0 0
20080620 0 0 0.00226745086 0.00280478706 0.003378552896 0.003863441558 0.004331929789 0.004731174919 0.005169627916 0 0 0 0
20080623 0 0 0.002315628649 0.002842714646 0.003423295455 0.003946045455 0.004427795455 0.004829227273 0.0052445 0 0 0 0
20080624 0 0 0.002346448864 0.002931957965 0.003509734848 0.004046273923 0.004546226077 0.004947653509 0.00536213118 0 0 0 0
20080625 0 0 0.002389261364 0.002961340507 0.003529473684 0.004054798644 0.004536864035 0.004932535885 0.005347816986 0 0 0 0
20080626 0 0 0.002443114625 0.003017195652 0.003629693323 0.004168772321 0.004657184589 0.005081287995 0.005485108696 0 0 0 0
20080627 0 0 0.00242275202 0.003082888063 0.003702557208 0.004254803585 0.004788968328 0.005117086194 0.005507843249 0 0 0 0
20080630 0 0 0.002531054625 0.003229518775 0.003875990119 0.004457541502 0.004951869565 0.005359003953 0.005754672925 0 0 0 0
20080701 0 0 0.00239199401 0.003059257566 0.003715895872 0.004308035491 0.00482936132 0.005211353971 0.005577989368 0 0 0 0
20080702 0.1368124 0.1368124 0.002427348934 0.003101531311 0.00376363748 0.00434885252 0.004849808943 0.005249033089 0.005644459024 0 0 0 0
20080703 0.1366992 0.1366992 0.002500102787 0.003216285528 0.003878296341 0.004479208049 0.004991942276 0.005413157561 0.005869149274 0 0 0 0
20080704 0.13629075 0.13629075 0.002488312787 0.003199103089 0.003857978699 0.004422403607 0.004929680656 0.005379571626 0.005766532623 0 0 0 0
20080707 0.13328825 0.13328825 0.002601245726 0.003262800738 0.003925564508 0.004526876885 0.005045595082 0.005509337154 0.005942497561 0 0 0 0
20080708 0.1281087 0.1281087 0.002610415447 0.003318430488 0.003963275902 0.004567942787 0.005090279508 0.005556585935 0.005996171951 0 0 0 0
20080709 0.12085115 0.12085115 0.002571121148 0.003262275328 0.003924109508 0.004533988689 0.00506707623 0.005471070894 0.005915327967 0 0 0 0
20080710 0.11498505 0.11498505 0.002592382975 0.00331067459 0.003990142049 0.004583996066 0.005090968033 0.005548543171 0.006013084634 0 0 0 0
20080711 0.1104067 0.1104067 0.002541203306 0.003242157851 0.003929620492 0.004528340984 0.005022036885 0.005536442276 0.006009137398 0 0 0 0
20080714 0.1060744 0.1060744 0.0024546375 0.003122395833 0.003760938017 0.004348840984 0.004813838525 0.005251879508 0.005675434426 0 0 0 0
20080715 0 0 0.002572933333 0.003256680992 0.003899603279 0.004462201639 0.004969863415 0.005389089344 0.005799380328 0 0 0 0
20080716 0 0 0.002588372727 0.003265654098 0.003872501639 0.004409031967 0.00486447541 0.005300765574 0.005737843443 0 0 0 0
20080717 0 0 0.002493795833 0.00315507686 0.003750728926 0.004279770248 0.004729283471 0.005165284298 0.005602332231 0 0 0 0
20080718 0.2431125 0.2431125 0.002451094118 0.003116579167 0.003735754545 0.004264050413 0.004711392562 0.005142129752 0.005572065289 0 0 0 0
20080721 0.2316805 0.2316805 0.002448222689 0.003066979167 0.003666604959 0.004184727273 0.004627408264 0.005061633058 0.005492256198 0 0 0 0
20080722 0.220902 0.220902 0.002477470833 0.003080079167 0.003682776033 0.004200590083 0.00464301405 0.005077913223 0.005496253719 0 0 0 0
20080723 0.2063215 0.2063215 0.002391627119 0.002965508475 0.003543971429 0.004037805042 0.004457127731 0.004875796639 0.005273695798 0 0 0 0
20080724 0.1894325 0.1894325 0.002421484034 0.002953312821 0.003534349153 0.004029508475 0.004450144915 0.004849941525 0.005233573729 0 0 0 0
20080725 0.1712845 0.1712845 0.002440979661 0.002998194017 0.003584483898 0.004086889831 0.004512344068 0.004917123729 0.005306948305 0 0 0 0
20080728 0.1529825 0.1529825 0.002413347899 0.002947958974 0.003527471186 0.004016816949 0.00443430339 0.004801958475 0.005176174576 0 0 0 0
20080729 0.138528 0.138528 0.002375295833 0.002928761345 0.003475868067 0.003959389076 0.00437242521 0.004761358333 0.005126479167 0 0 0 0
